Agency Name,Position Title,YTD Gross Pay,Cluster
AGRICULTURE,FAIR WEEK EMPLOYEE,1402.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1125.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1811.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,800.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,112.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1912.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1293.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,472.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1860.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1794.16,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1016.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1136.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,697.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,161.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1740.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,637.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1297.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1316.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,15.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,742.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1308.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,843.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,888.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,480.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1136.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,615.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1147.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1095.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1226.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1995.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1005.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1286.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,832.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1372.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,960.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1050.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,352.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,277.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,922.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,15.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,712.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,660.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1290.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,660.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3128.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1950.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,716.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1038.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,791.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1282.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1242.6,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1050.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2214.38,1
AGRICULTURE,FAIR WEEK EMPLOYEE,495.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1095.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,232.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,588.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,202.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,840.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,660.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,352.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1005.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1177.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1200.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,746.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1200.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1016.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1110.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2613.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1303.4,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2818.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1447.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,367.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1035.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1177.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,225.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,735.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,738.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1027.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,608.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1158.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,832.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1173.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1290.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,731.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,873.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,483.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,157.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2368.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1117.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1117.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,543.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,15.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,487.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,487.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1151.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3086.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1803.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1327.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,382.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1200.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,855.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1027.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,450.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1001.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1479.38,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1155.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1184.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1068.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1271.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1837.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1308.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1035.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1102.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2201.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1023.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,600.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,360.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,487.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1110.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,652.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1192.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,206.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1275.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1140.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1098.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1087.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1267.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1042.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1143.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1498.13,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2377.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1935.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3502.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1177.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1185.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,480.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1327.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2368.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,956.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1304.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1473.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3240.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1047.54,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1723.21,1
AGRICULTURE,FAIR WEEK EMPLOYEE,765.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2625.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,937.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1290.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3412.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2920.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2065.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1615.95,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1596.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,844.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,258.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1432.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1215.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1470.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1140.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,922.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1297.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,840.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,948.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1042.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,960.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1627.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1102.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,858.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1395.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1110.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1387.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1267.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1595.63,1
AGRICULTURE,FAIR WEEK EMPLOYEE,885.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1080.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,7102.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3423.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,765.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,686.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1425.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,581.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1290.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,30.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1346.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1275.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3436.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,487.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,750.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1335.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1293.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2640.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1608.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2844.38,1
AGRICULTURE,FAIR WEEK EMPLOYEE,183.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,183.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,510.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,510.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1023.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1102.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,888.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1548.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2080.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,986.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1065.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,795.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,633.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,986.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2368.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1016.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1297.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,4088.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3782.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,296.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,982.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1353.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1083.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1361.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1950.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,697.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,682.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,540.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1102.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1413.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,975.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1260.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1297.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2740.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,483.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1218.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1215.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1005.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1233.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,660.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,693.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2775.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1211.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1740.4,1
AGRICULTURE,FAIR WEEK EMPLOYEE,577.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,348.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1316.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1852.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,892.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,78.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,660.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1035.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1567.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1290.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1623.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1106.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,922.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1687.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1346.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,618.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1297.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1466.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1252.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1155.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,682.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,585.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1346.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1380.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,800.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1128.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1027.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,356.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1248.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,356.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,240.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1297.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1297.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,660.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1067.8,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1125.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1470.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1623.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,637.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1117.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,660.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1222.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,742.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1981.88,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1181.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1256.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,375.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1267.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1173.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1072.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,896.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1211.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1533.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1278.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1361.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1475.63,1
AGRICULTURE,FAIR WEEK EMPLOYEE,307.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,982.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2640.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1185.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1350.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1860.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1350.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,967.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3420.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,645.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1072.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,978.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1162.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1117.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,566.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1065.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,277.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,963.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,225.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1470.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,600.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2707.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1942.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1470.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,757.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,547.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,802.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1327.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2220.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,390.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1147.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,547.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1065.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,735.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1106.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1432.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1305.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1305.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1023.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1020.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1818.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1331.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1818.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1207.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,510.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1110.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1042.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1350.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,630.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,765.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2080.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1147.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1095.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,465.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,558.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,975.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,585.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1331.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,585.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,971.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,2698.13,1
AGRICULTURE,FAIR WEEK EMPLOYEE,600.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,600.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,952.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1246.4,1
AGRICULTURE,FAIR WEEK EMPLOYEE,3480.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1177.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1350.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,660.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1533.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,540.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1357.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,618.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1432.6,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1110.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1091.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1331.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1530.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,918.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,127.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1595.63,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1121.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1455.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1267.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1267.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1218.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,960.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,926.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,978.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,506.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1286.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,150.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1417.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,600.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1785.01,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1987.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,963.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1860.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1185.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1098.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,855.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1106.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1005.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,986.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1443.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1233.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1406.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1398.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,135.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1233.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,660.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1166.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1706.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1350.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1256.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,933.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,978.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1867.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1357.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,195.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1267.5,1
AGRICULTURE,FAIR WEEK EMPLOYEE,213.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,630.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1203.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1256.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,735.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1846.88,1
AGRICULTURE,FAIR WEEK EMPLOYEE,956.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1436.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1316.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1091.25,1
AGRICULTURE,FAIR WEEK EMPLOYEE,558.75,1
AGRICULTURE,FAIR WEEK EMPLOYEE,870.0,1
AGRICULTURE,FAIR WEEK EMPLOYEE,1136.0,1
